,lemma,frequency
1019,румянец,2.495
1020,воскликнуть,2.765
1021,переносить,3.1202564102564097
1022,формализм,1.9500000000000002
1023,ввести,3.87076086956522
1024,отстраняться,1.32
1025,секрет,4.0558
1026,прислать,3.3038888888888884
1027,комната,4.588947368421053
1028,общежитие,3.3455999999999992
1029,счастливый,3.9499999999999997
1030,путь,5.039199999999993
1031,искренне,4.204399999999998
1032,радоваться,3.408571428571428
1033,придерживать,2.0549999999999997
1034,заходить,3.845000000000001
1035,город,5.232701754385985
1036,копать,3.0877777777777777
1037,картошка,3.6274999999999995
1038,угораздить,2.63
1039,вместо,5.179999999999991
1040,кстати,5.210000000000008
1041,семьдесят,3.7133333333333334
1042,твориться,3.6649999999999996
1043,монтер,1.8700000000000003
1044,торговать,3.093
1045,казенный,2.55
1046,провод,3.3746666666666667
1047,легковерный,1.445
1048,абонент,3.4108333333333327
1049,склад,3.8192592592592582
1050,материал,4.620948616600789
1051,якобы,4.620000000000003
1052,доставать,3.111875
1053,ввод,3.77
1054,некого,3.896666666666667
1055,беспорядок,3.2733333333333334
1056,бумажка,3.3125000000000004
1057,повернуться,3.5849999999999995
1058,нервный,3.6008333333333327
1059,несдержанный,1.57
1060,снисходительно,3.25
1061,покачать,2.5279999999999996
1062,потянуться,3.032
1063,переписка,3.661081081081081
1064,вышестоящий,2.5083333333333333
1065,военный,4.729559228650148
1066,конструктор,3.2490697674418594
1067,ученый,4.432242524916943
1068,армия,4.9653804347826185
1069,мир,5.36497953615284
1070,уделять,3.225909090909091
1071,огромный,4.276112956810626
1072,затрачивать,1.81
1073,средства,5.011758241758234
1074,создание,4.794212218649542
1075,сложный,4.139120521172636
1076,дорогой,4.2489075630252096
1077,высокоточный,2.31
1078,оружие,4.757272727272734
1079,уничтожение,4.02029411764706
1080,цель,4.85025723472668
1081,исключение,4.283061224489796
1082,потеря,4.2105681818181795
1083,мирный,3.9238461538461555
1084,население,5.045669014084498
1085,настоящий,4.6925255972696265
1086,значение,4.792173913043486
1087,придавать,3.2677777777777774
1088,разработка,4.257453416149065
1089,новый,5.18199471598418
1090,смертельный,3.330769230769231
1091,использовать,4.371673076923076
1092,конфликт,4.163963963963958
1093,современный,4.420592592592591
1094,таков,4.180000000000004
1095,несмертельный,1.4400000000000002
1096,позволять,4.369115384615401
1097,пленить,1.7000000000000002
1098,противник,4.1857692307692265
1099,существенно,4.5806493506493595
1100,уменьшить,3.4446875000000015
1101,боеспособность,2.875
1102,конструкция,4.121160714285717
1103,традиционный,3.866833333333333
1104,решение,5.0512968750000145
1105,арсенал,3.7815384615384606
1106,стрелковый,3.0862499999999997
1107,вооружение,3.8015624999999993
1108,биофизический,0.8
1109,эффект,4.301715976331368
1110,достижение,4.304402985074628
1111,химия,4.310094339622648
1112,биохимия,3.21
1113,электроника,3.5390476190476194
1114,прикладной,3.244186046511628
1115,наука,4.667823033707895
1116,украинский,4.308461538461538
1117,научный,4.339691358024681
1118,производственный,3.713877551020408
1119,предприятие,4.664467213114754
1120,валар,2.78
1121,создать,4.349187675070037
1122,переносной,2.77875
1123,комплекс,4.48
1124,коба,2.7433333333333336
1125,обеспечение,4.545728155339807
1126,боевой,4.308783783783785
1127,действие,4.8415224913494885
1128,специальный,4.253439999999998
1129,эффективно,4.119361702127662
1130,ведение,4.130000000000002
1131,охранный,3.0500000000000007
1132,мероприятие,4.174499999999998
1133,защита,4.627054794520546
1134,блокпост,2.5525
1135,граница,4.53025
1136,успешно,4.636707317073165
1137,полицейский,4.111818181818183
1138,подразделение,4.0089999999999995
1139,борьба,4.75081850533809
1140,антиправительственный,2.1533333333333333
1141,демонстрант,2.4000000000000004
1142,беспорядки,3.5379999999999994
1143,конструктивно,3.25
1144,выполнить,3.8666265060240965
1145,трансформировать,1.802857142857143
1146,компактный,3.1042857142857136
1147,контейнер,3.2500000000000013
1148,спина,4.141296296296295
1149,боец,4.149999999999999
1150,сложить,2.992380952380952
1151,снарядить,1.9766666666666666
1152,заряд,3.390769230769231
1153,дополнительный,4.133360655737703
1154,боекомплект,1.4625
1155,ранец,2.15
1156,изделие,4.1170833333333325
1157,выполнять,3.8435849056603795
1158,функция,4.400500000000008
1159,артиллерийский,2.985454545454545
1160,малый,4.427976878612713
1161,калибр,3.4050000000000002
1162,также,6.0799999999999494
1163,электронный,4.061428571428571
1164,оборудование,4.476999999999997
1165,помимо,4.889999999999992
1166,корпус,4.160909090909087
1167,интеллектуальный,3.3050000000000015
1168,начинка,2.9966666666666666
1169,снабдить,2.80875
1170,встроить,2.8305555555555553
1171,прицельный,2.0971428571428574
1172,приспособление,3.2307692307692313
1173,элемент,4.294475524475521
1174,выверка,1.71
1175,грунт,3.5951851851851844
1176,лазерный,3.030909090909091
1177,целеуказатель,0.682
1178,автономный,3.2193023255813955
1179,питание,4.583508771929824
1180,стрельба,3.953461538461539
1181,наличие,4.548256880733951
1182,обеспечивать,3.7193600000000058
1183,точность,3.9700000000000006
1184,оперативность,2.77
1185,прицеливание,2.21
1186,поражение,4.19896551724138
1187,выстрел,3.7897674418604654
1188,необходимость,4.655849056603786
1189,течение,5.148534482758625
1190,секунда,4.490804597701147
1191,раскладываться,2.33
1192,пусковой,2.7125
1193,установка,4.203541666666666
1194,электрический,3.4792307692307713
1195,кабель,2.978
1196,посредством,4.4099999999999975
1197,дистанционный,3.179090909090909
1198,пульт,3.375499999999999
1199,производить,3.5749473684210544
1200,вручную,3.93
1201,путем,4.711929824561404
1202,изменение,4.544472573839671
1203,наклон,3.2339999999999995
1204,ствол,3.471923076923077
1205,горизонтальный,3.1371428571428575
1206,уровень,4.918181818181825
1207,шкала,3.344285714285714
1208,градуировать,0.0
1209,метр,4.986528497409337
1210,дистанция,3.811153846153847
1211,упрощать,2.4949999999999997
